"","School.Name","Total.Enrollment","X..Female","X..Male","elem","mid","high","Grade.1","Grade.2","Grade.3","Grade.4","Grade.5","Grade.6","Grade.7","Grade.8","Grade.9","Grade.10","Grade.11","Grade.12","X..Asian","X..Black","X..Hispanic","X..Multiple.Race.Categories.Not.Represented","X..White","X..Poverty"
"954","954",2094,961,1133,1,0,0,342,332,334,335,315,0,0,0,0,0,0,0,1,529,1530,9,25,1935
"955","955",2772,1266,1506,1,0,0,466,460,470,483,463,0,0,0,0,0,0,0,61,601,1560,94,456,1965
"956","956",1786,851,935,1,0,0,264,275,277,293,271,0,0,0,0,0,0,0,31,385,1329,1,40,1540
"957","957",1011,529,482,1,1,0,101,93,107,97,93,112,106,107,0,0,0,0,4,794,178,5,30,940
"958","958",4732,2260,2472,1,0,0,769,807,809,824,852,0,0,0,0,0,0,0,199,2086,2042,63,342,3418
"959","959",2389,1168,1221,1,0,0,371,369,351,346,336,0,0,0,0,0,0,0,200,719,1176,51,243,1798
"960","960",4032,1919,2113,1,0,0,621,654,657,659,646,0,0,0,0,0,0,0,56,2864,949,41,122,3430
"961","961",5477,2607,2870,1,0,0,878,899,914,939,908,0,0,0,0,0,0,0,2817,32,1090,64,1474,2909
"962","962",3659,1756,1903,1,0,0,659,601,572,592,551,0,0,0,0,0,0,0,253,311,1919,136,1040,1669
"963","963",1497,753,744,1,0,0,224,212,218,224,222,0,0,0,0,0,0,0,59,867,492,46,33,1390
"964","964",3210,1586,1624,1,0,0,553,547,534,540,531,0,0,0,0,0,0,0,792,192,2092,84,50,2351
"965","965",8440,4139,4301,1,1,0,768,864,891,934,969,1130,1110,1124,0,0,0,0,805,605,4071,95,2864,5030
"966","966",2120,1040,1080,1,0,0,310,345,360,362,364,0,0,0,0,0,0,0,245,390,1395,20,70,1884
"967","967",3834,1883,1951,1,1,0,386,457,457,429,406,383,361,275,0,0,0,0,125,178,2381,190,960,1796
"968","968",3123,1675,1448,1,0,0,496,473,444,428,399,0,0,0,0,0,0,0,110,289,1125,162,1437,1292
"969","969",1444,758,686,1,0,0,209,182,198,205,197,0,0,14,0,0,0,0,121,84,564,24,651,719
"970","970",842,411,431,1,0,0,133,121,159,128,127,0,0,0,0,0,0,0,9,229,591,8,5,782
"971","971",3145,1572,1573,1,0,0,500,480,483,454,434,0,0,0,0,0,0,0,561,89,914,145,1436,1210
"972","972",8332,4137,4195,1,1,0,1187,1224,1162,1184,1229,1035,0,0,0,0,0,0,320,588,7241,53,130,7101
"973","973",419,211,208,1,0,0,63,61,70,83,70,0,0,0,0,0,0,0,6,3,401,2,7,397
"974","974",2930,1366,1564,1,0,0,467,482,502,541,555,0,0,0,0,0,0,0,156,2031,526,170,47,2457
"975","975",4377,2242,2135,1,0,0,725,746,746,725,615,0,0,0,0,0,0,0,315,180,638,424,2820,402
"976","976",4695,2238,2457,1,0,0,719,734,784,793,805,0,0,0,0,0,0,0,325,86,2381,54,1849,3472
"977","977",7597,3779,3818,1,1,0,794,810,799,804,757,901,892,857,0,0,0,0,686,1512,4096,94,1209,5504
"978","978",1878,952,926,1,1,0,186,184,184,186,192,241,225,227,0,0,0,0,14,54,1791,19,0,1764
"979","979",9480,4739,4741,1,0,0,1498,1560,1663,1707,1629,0,0,0,0,0,0,0,2073,9,7149,71,178,6632
"980","980",4118,2058,2060,1,0,0,651,646,649,667,669,0,0,0,0,0,0,0,1352,190,2265,121,190,3684
"981","981",2841,1411,1430,1,0,0,486,495,471,477,431,0,0,0,0,0,0,0,94,475,2172,48,52,2667
"982","982",3845,1904,1941,1,0,0,590,571,565,563,557,0,0,0,0,0,0,0,136,83,1928,28,1670,2681
"983","983",1434,726,708,1,0,0,191,206,213,227,258,0,0,0,0,0,0,0,17,1222,143,28,24,1317
"984","984",2127,994,1133,1,0,0,311,318,333,343,334,0,0,0,0,0,0,0,209,1501,339,34,44,1911
"985","985",4517,2239,2278,1,0,0,694,698,722,719,640,0,0,0,0,0,0,0,59,54,4373,20,11,3470
"986","986",1816,870,946,1,0,0,224,218,229,238,258,0,0,0,0,0,0,0,6,868,886,32,24,1244
"987","987",596,276,320,1,0,0,96,82,96,94,77,0,0,0,0,0,0,0,130,421,21,6,18,554
"988","988",1711,838,873,1,0,0,270,263,281,305,313,0,0,0,0,0,0,0,936,65,323,51,336,780
"989","989",4912,2405,2507,1,0,0,919,846,808,781,758,0,0,0,0,0,0,0,440,811,3376,128,157,4618
"990","990",7391,3699,3692,1,0,0,1163,1213,1270,1276,1305,0,0,0,0,0,0,0,3021,750,3100,413,107,5056
"991","991",6299,3082,3217,1,1,0,660,669,675,687,672,752,782,791,0,0,0,0,397,1065,4455,110,272,4917
"992","992",4772,2321,2451,1,1,0,678,667,649,650,616,315,258,244,0,0,0,0,1609,388,1695,41,1039,3275
"993","993",1546,743,803,1,0,0,216,236,232,229,216,0,0,0,0,0,0,0,704,325,237,226,54,1300
"994","994",1707,812,895,1,1,0,124,159,166,159,190,220,234,243,0,0,0,0,32,425,1167,32,51,1540
"995","995",4623,2283,2340,1,0,0,773,784,774,780,795,0,0,0,0,0,0,0,171,1002,2932,58,460,3537
"996","996",3297,1667,1630,1,0,0,527,529,532,563,568,0,0,0,0,0,0,0,579,917,1223,76,502,2593
"997","997",3597,1724,1873,1,0,0,568,570,577,562,564,0,0,0,0,0,0,0,652,83,2602,63,197,3117
"998","998",2442,1181,1261,1,0,0,330,319,349,390,337,0,0,0,0,0,0,0,8,49,2283,12,90,2193
"999","999",1287,608,679,1,0,0,224,206,201,192,182,0,0,0,0,0,0,0,367,58,192,74,596,265
"1000","1000",4389,2190,2199,1,1,0,491,526,512,498,483,410,408,417,0,0,0,0,1853,317,770,34,1415,2960
"1001","1001",3918,1844,2074,1,1,0,570,566,582,615,605,406,0,0,0,0,0,0,879,237,1517,179,1106,2543
"1002","1002",4752,2361,2391,1,0,0,735,739,726,707,731,0,0,0,0,0,0,0,1876,333,900,1472,171,2709
"1003","1003",2883,1364,1519,1,0,0,440,436,480,457,466,0,0,0,0,0,0,0,22,831,1923,70,37,2313
"1004","1004",3985,2018,1967,1,0,0,675,653,606,568,551,0,0,0,0,0,0,0,153,131,228,31,3442,2069
"1005","1005",3307,1684,1623,1,1,0,563,533,504,489,482,82,0,0,0,0,0,0,941,111,569,272,1414,560
"1006","1006",4445,2115,2330,1,0,0,710,736,763,783,791,0,0,0,0,0,0,0,2344,39,749,46,1267,2748
"1007","1007",6540,3190,3350,1,1,0,675,678,714,753,803,755,684,665,0,0,0,0,3955,196,2111,71,207,5545
"1008","1008",1156,520,636,1,0,0,173,194,202,170,176,0,0,0,0,0,0,0,98,344,611,53,50,980
"1009","1009",7114,3483,3631,1,0,0,1216,1190,1161,1176,1140,0,0,0,0,0,0,0,1115,85,1906,193,3815,4562
"1010","1010",5460,2633,2827,1,0,0,906,904,957,970,911,0,0,0,0,0,0,0,140,2700,2286,186,148,4832
"1011","1011",3392,1559,1833,1,0,0,533,537,527,510,499,0,0,0,0,0,0,0,124,1491,1570,56,151,2585
"1012","1012",5576,2696,2880,1,0,0,913,844,913,966,1015,0,0,0,0,0,0,0,503,605,3580,95,793,5082
"1013","1013",4208,2001,2207,1,1,0,455,435,452,470,503,399,428,425,0,0,0,0,116,2639,1345,53,55,3603
"1014","1014",7576,3548,4028,1,0,0,1309,1264,1262,1219,1257,0,0,0,0,0,0,0,6968,16,357,3,232,5744
"1015","1015",852,382,470,1,0,0,132,131,135,146,139,0,0,0,0,0,0,0,9,84,751,3,5,789
"1016","1016",5552,2609,2943,1,0,0,896,855,863,900,940,0,0,0,0,0,0,0,1975,1405,1888,100,184,3936
"1017","1017",2835,1492,1343,1,0,0,469,468,469,467,454,0,0,0,0,0,0,0,244,105,296,71,2119,243
"1018","1018",4796,2320,2476,1,0,0,720,731,713,743,747,0,0,0,0,0,0,0,2565,64,1582,41,544,3569
"1019","1019",2490,1140,1350,1,1,0,176,186,205,214,237,340,376,406,0,0,0,0,94,774,1539,27,56,2122
"1020","1020",7186,3484,3702,1,0,0,1089,1174,1243,1247,1230,0,0,0,0,0,0,0,2599,426,3644,126,391,5996
"1021","1021",2965,1405,1560,1,0,0,492,483,504,467,450,0,0,0,0,0,0,0,352,166,1257,57,1133,2357
"1022","1022",4772,2324,2448,1,0,0,725,707,704,708,680,0,0,0,0,0,0,0,273,500,3823,114,62,3745
"1023","1023",3156,1510,1646,1,1,0,281,291,317,313,316,397,406,416,0,0,0,0,62,2481,487,48,78,2736
"1024","1024",3327,1577,1750,1,0,0,522,507,500,513,522,0,0,0,0,0,0,0,4,640,2656,7,20,3065
"1025","1025",1509,700,809,1,0,0,223,220,217,214,223,0,0,0,0,0,0,0,139,260,594,24,492,1158
"1026","1026",2664,1349,1315,1,0,0,518,537,491,375,232,0,0,0,0,0,0,0,207,11,2425,6,15,2472
"1027","1027",1924,874,1050,1,0,0,285,298,299,286,296,0,0,0,0,0,0,0,320,188,847,62,507,1122
"1028","1028",2626,1282,1344,1,0,0,431,400,344,300,243,0,0,0,0,0,0,0,154,76,504,74,1818,714
"1029","1029",1973,921,1052,1,0,0,283,277,277,293,275,0,0,52,0,0,0,0,318,289,953,68,345,1095
"1030","1030",908,437,471,1,1,0,108,88,93,91,88,83,84,88,0,0,0,0,35,405,415,14,39,832
"1031","1031",3347,1685,1662,1,0,0,580,531,487,531,536,0,0,0,0,0,0,0,33,2022,1205,42,45,3061
"1032","1032",414,195,219,1,0,0,72,46,58,57,66,0,0,0,0,0,0,0,0,215,190,0,9,391
"1033","1033",2381,1160,1221,1,0,0,329,327,362,364,351,0,0,0,0,0,0,0,709,503,938,34,197,1841
"1034","1034",1612,699,913,1,0,0,494,469,0,0,0,0,0,0,0,0,0,0,45,366,1082,30,89,1249
"1035","1035",3362,1512,1850,1,0,0,589,552,523,505,480,0,0,0,0,0,0,0,1299,11,1142,14,896,2216
"1036","1036",2645,1337,1308,1,0,0,382,373,401,420,441,0,0,0,0,0,0,0,54,2129,300,23,139,1943
"1037","1037",4840,2409,2431,1,0,0,663,720,779,797,774,0,0,0,0,0,0,0,161,3995,383,69,232,2784
"1038","1038",2064,1033,1031,1,0,0,301,315,378,387,394,0,0,0,0,0,0,0,30,74,1937,9,14,1728
"1039","1039",2766,1403,1363,1,0,0,393,403,396,428,497,0,0,0,0,0,0,0,582,269,564,179,1172,956
"1040","1040",5048,2375,2673,1,0,0,800,803,803,775,775,0,0,0,0,0,0,0,1771,500,1761,215,801,2809
"1041","1041",2366,1170,1196,1,0,0,338,382,370,373,400,0,0,0,0,0,0,0,109,1825,331,64,37,1582
"1042","1042",2171,1018,1153,1,0,0,211,239,446,439,410,0,0,0,0,0,0,0,371,1357,317,56,70,1473
"1043","1043",2043,1031,1012,1,0,0,308,301,302,317,298,0,0,0,0,0,0,0,36,388,1537,20,62,1719
"1044","1044",5056,2485,2571,1,0,0,780,741,779,853,848,0,0,0,0,0,0,0,4215,25,742,23,51,3231
"1045","1045",1712,797,915,1,1,0,196,195,193,196,218,174,154,164,0,0,0,0,321,57,719,27,588,1103
"1046","1046",4520,2216,2304,1,0,0,700,760,784,753,750,0,0,0,0,0,0,0,2360,770,563,750,77,3606
"1047","1047",4445,2171,2274,1,0,0,648,742,739,768,798,0,0,0,0,0,0,0,351,2493,1320,44,237,2827
"1048","1048",6843,3269,3574,1,1,0,863,863,890,873,847,596,459,437,0,0,0,0,1877,329,1377,324,2936,3521
"1049","1049",3406,1664,1742,1,0,0,499,513,542,532,541,0,0,0,0,0,0,0,404,1948,673,300,81,2973
"1050","1050",1072,513,559,1,1,0,131,125,98,101,107,113,112,117,0,0,0,0,15,549,453,13,42,965
"1051","1051",1185,578,607,1,0,0,166,160,184,235,216,0,0,0,0,0,0,0,65,23,1061,12,24,1069
"1052","1052",6032,2900,3132,1,1,0,524,599,674,706,752,799,759,746,0,0,0,0,2925,1188,1313,422,184,3345
"1053","1053",1619,903,716,1,0,0,278,229,188,190,197,0,0,0,0,0,0,0,353,70,852,63,281,960
"1054","1054",3670,1781,1889,1,0,0,545,541,553,578,600,0,0,0,0,0,0,0,3447,6,77,76,64,1810
"1055","1055",1376,647,729,1,0,0,214,193,189,177,144,0,0,0,0,0,0,0,72,536,509,57,202,964
"1056","1056",1156,595,561,1,0,0,170,178,163,165,167,0,0,0,0,0,0,0,9,257,871,1,18,1094
"1057","1057",3760,1783,1977,1,1,0,315,318,330,323,321,593,563,551,0,0,0,0,2331,357,704,101,267,2946
"1058","1058",6364,3066,3298,1,1,0,586,623,677,739,729,766,741,688,0,0,0,0,789,703,4726,30,116,5496
"1059","1059",2615,1253,1362,1,0,0,465,415,406,406,425,0,0,0,0,0,0,0,978,20,583,29,1005,2073
"1060","1060",3040,1486,1554,1,0,0,458,433,441,441,398,0,0,0,0,0,0,0,37,92,2829,19,63,2788
"1061","1061",2253,1049,1204,1,0,0,362,372,395,374,389,0,0,0,0,0,0,0,623,19,440,19,1152,1920
"1062","1062",4799,2451,2348,1,1,0,468,489,543,562,577,590,577,535,0,0,0,0,169,29,945,29,3627,1614
"1063","1063",2156,1019,1137,1,1,0,168,169,199,205,223,258,258,290,0,0,0,0,63,1005,997,58,33,1988
"1064","1064",5562,2658,2904,1,0,0,900,897,917,928,919,0,0,0,0,0,0,0,1827,92,2876,60,707,4328
"1065","1065",1938,905,1033,1,0,0,372,375,342,190,117,0,0,0,0,0,0,0,1060,59,355,53,411,866
"1066","1066",2354,1061,1293,1,0,0,328,365,371,383,395,0,0,0,0,0,0,0,30,529,1741,9,45,1964
"1067","1067",4499,2162,2337,1,0,0,664,713,743,807,813,0,0,0,0,0,0,0,3945,38,229,147,140,2118
"1068","1068",4115,2020,2095,1,0,0,676,607,607,555,517,0,0,0,0,0,0,0,753,249,975,226,1912,1538
"1069","1069",3963,2018,1945,1,0,0,599,630,701,729,746,0,0,0,0,0,0,0,3005,238,429,103,188,3465
"1070","1070",4907,2416,2491,1,0,0,774,823,811,824,813,0,0,0,0,0,0,0,1688,53,2711,29,426,3829
"1071","1071",1964,945,1019,1,0,0,295,311,329,332,323,0,0,0,0,0,0,0,6,876,1061,10,11,1739
"1072","1072",1574,724,850,1,0,0,190,213,305,360,339,0,0,0,0,0,0,0,2,25,1528,5,14,1302
"1073","1073",1843,841,1002,1,0,0,300,272,274,266,272,0,0,0,0,0,0,0,16,1660,132,20,15,1501
"1074","1074",3578,1807,1771,1,0,0,565,556,512,491,483,0,0,0,0,0,0,0,248,522,1248,88,1472,1387
"1075","1075",1078,426,652,1,0,0,161,145,145,171,175,0,0,0,0,0,0,0,40,516,453,22,47,996
"1076","1076",2759,1386,1373,1,0,0,465,444,426,383,359,0,0,0,0,0,0,0,1763,172,446,97,281,1601
"1077","1077",3681,1831,1850,1,0,0,644,622,569,510,433,0,0,0,0,0,0,0,120,939,1227,257,1138,1200
"1078","1078",574,268,306,1,0,0,78,78,88,90,107,0,0,0,0,0,0,0,5,210,333,13,13,543
"1079","1079",1440,669,771,1,0,0,198,214,233,265,274,0,0,0,0,0,0,0,194,326,855,22,43,1331
"1080","1080",1888,931,957,1,0,0,301,268,286,305,321,0,0,0,0,0,0,0,90,1476,268,34,20,1472
"1081","1081",2827,1386,1441,1,0,0,404,427,476,503,492,0,0,0,0,0,0,0,30,2343,223,47,184,2499
"1082","1082",2978,1465,1513,1,0,0,437,478,483,485,480,0,0,0,0,0,0,0,63,2585,247,39,44,2496
"1083","1083",3069,848,2221,1,1,1,270,271,263,280,262,236,240,224,150,135,126,383,102,928,1790,15,234,2549
"1084","1084",2891,1449,1442,1,1,0,221,249,264,292,300,413,395,396,0,0,0,0,43,2374,308,30,136,2582
"1085","1085",3530,1804,1726,1,0,0,500,497,529,594,579,0,0,0,0,0,0,0,92,958,2374,82,24,3129
"1086","1086",4790,2375,2415,1,0,0,727,762,765,730,742,0,0,0,0,0,0,0,885,1259,1954,175,517,3868
"1087","1087",3784,1801,1983,1,0,0,588,614,622,669,674,0,0,0,0,0,0,0,957,79,1122,114,1512,2409
"1088","1088",2364,1133,1231,1,0,0,376,363,365,353,402,0,0,0,0,0,0,0,132,1600,465,126,41,2149
"1089","1089",1886,915,971,1,1,0,141,141,135,149,151,324,308,327,0,0,0,0,87,252,1486,11,50,1574
"1090","1090",6050,2969,3081,1,0,0,914,906,1119,1155,1035,0,0,0,0,0,0,0,254,87,5640,21,48,5660
"1091","1091",4498,2169,2329,1,0,0,762,700,682,636,610,0,0,0,0,0,0,0,1614,89,812,355,1628,927
"1092","1092",2920,1390,1530,1,0,0,420,444,440,472,505,0,0,0,0,0,0,0,15,126,2720,17,42,2501
"1093","1093",1924,975,949,1,0,0,297,289,280,254,250,0,0,0,0,0,0,0,31,507,1127,42,217,1446
"1094","1094",3300,1669,1631,1,1,0,330,355,378,412,403,355,336,316,0,0,0,0,148,61,1235,42,1814,1563
"1095","1095",1693,883,810,1,0,0,250,253,231,210,192,0,0,0,0,0,0,0,76,318,1014,102,183,1248
"1096","1096",4505,2280,2225,1,0,0,667,660,724,759,674,0,0,0,0,0,0,0,653,19,3681,10,142,3182
"1097","1097",5252,2632,2620,1,0,0,660,703,1128,1130,1015,0,0,0,0,0,0,0,468,68,4520,44,152,3890
"1098","1098",1977,963,1014,1,0,0,280,306,288,327,321,0,0,0,0,0,0,0,59,1189,687,14,28,1855
"1099","1099",285,141,144,1,1,0,25,29,27,33,35,24,30,31,0,0,0,0,8,183,78,11,5,262
"1100","1100",936,441,495,1,0,0,138,143,149,141,134,0,0,0,0,0,0,0,193,21,102,95,525,137
"1101","1101",3251,1557,1694,1,0,0,494,512,526,551,576,0,0,0,0,0,0,0,31,666,2474,14,66,3068
"1102","1102",5408,2774,2634,1,1,0,750,787,811,812,803,431,0,0,0,0,0,0,1430,57,2488,210,1223,2622
"1103","1103",620,282,338,1,0,0,79,83,102,84,102,0,0,0,0,0,0,0,5,70,517,5,23,569
"1104","1104",1908,979,929,1,0,0,292,282,294,287,296,0,0,0,0,0,0,0,308,463,988,36,113,1768
"1105","1105",2337,1108,1229,1,0,0,329,360,351,365,333,0,0,0,0,0,0,0,9,53,2204,44,27,2121
"1106","1106",4302,2201,2101,1,0,0,656,726,695,719,705,0,0,0,0,0,0,0,66,693,3429,63,51,3747
"1107","1107",5518,2709,2809,1,0,0,817,875,907,943,962,0,0,0,0,0,0,0,2871,27,2340,73,207,3796
"1108","1108",3038,1523,1515,1,0,0,469,456,481,527,417,0,0,0,0,0,0,0,69,560,2266,38,105,2703
"1109","1109",3308,1623,1685,1,0,0,503,536,583,600,595,0,0,0,0,0,0,0,381,1923,810,58,136,2153
"1110","1110",2796,1376,1420,1,0,0,427,417,421,388,397,0,0,0,0,0,0,0,749,46,971,132,898,2004
"1111","1111",5990,2809,3181,1,1,0,812,873,909,919,901,636,0,0,0,0,0,0,583,52,2662,71,2622,4072
"1112","1112",282,114,168,1,0,0,21,30,38,37,47,0,0,0,0,0,0,0,10,166,83,3,20,265
"1113","1113",3426,1644,1782,1,0,0,540,531,526,564,567,0,0,0,0,0,0,0,1796,291,828,90,421,2791
"1114","1114",2706,1345,1361,1,0,0,415,415,393,406,405,0,0,0,0,0,0,0,849,617,550,645,45,2484
"1115","1115",1267,604,663,1,0,0,178,193,198,224,226,0,0,0,0,0,0,0,32,1130,77,19,9,903
"1116","1116",3446,1582,1864,1,0,0,513,539,552,592,564,0,0,0,0,0,0,0,30,2717,625,50,24,3116
"1117","1117",593,290,303,1,0,0,98,79,89,94,96,0,0,0,0,0,0,0,0,147,395,46,5,553
"1118","1118",3937,1889,2048,1,0,0,637,591,585,551,531,0,0,0,0,0,0,0,482,101,325,227,2802,446
"1119","1119",2836,1458,1378,1,0,0,425,406,442,428,427,0,0,0,0,0,0,0,32,1443,1275,59,27,2585
"1120","1120",3333,1668,1665,1,0,0,490,504,524,552,562,0,0,0,0,0,0,0,1957,37,524,53,762,1688
"1121","1121",3998,1987,2011,1,0,0,654,653,681,679,659,0,0,0,0,0,0,0,1516,1305,1026,108,43,3218
"1122","1122",975,536,439,1,0,0,177,176,168,146,156,0,0,0,0,0,0,0,0,108,842,8,17,811
"1123","1123",2014,918,1096,1,0,0,292,288,291,314,297,0,0,0,0,0,0,0,38,1238,643,60,35,1491
"1124","1124",3257,1502,1755,1,0,0,483,466,507,502,520,0,0,0,0,0,0,0,463,1609,705,441,39,2759
"1125","1125",6508,3097,3411,1,0,0,1138,1183,1124,1111,1029,0,0,0,0,0,0,0,5650,32,556,22,248,4902
"1126","1126",3378,1660,1718,1,0,0,498,507,568,558,518,0,0,0,0,0,0,0,2257,200,496,344,81,2929
"1127","1127",509,231,278,1,0,0,86,81,75,72,63,0,0,0,0,0,0,0,3,110,386,3,7,479
"1128","1128",1650,807,843,1,1,0,133,150,144,167,213,244,230,245,0,0,0,0,40,319,1252,13,26,1549
"1129","1129",1856,846,1010,1,0,0,258,270,295,316,329,0,0,1,0,0,0,0,93,1487,211,34,31,1719
"1130","1130",3380,1613,1767,1,0,0,511,530,566,596,625,0,0,0,0,0,0,0,2402,64,364,69,481,2071
"1131","1131",2813,1360,1453,1,0,0,426,431,452,476,479,0,0,0,0,0,0,0,177,476,1220,149,791,1389
"1132","1132",3105,1492,1613,1,1,0,295,289,312,321,372,396,406,389,0,0,0,0,904,39,1083,14,1065,2520
"1133","1133",3748,1717,2031,1,0,0,617,600,570,551,537,0,0,0,0,0,0,0,3034,63,548,48,55,3019
"1134","1134",3313,1642,1671,1,0,0,560,561,533,461,425,0,0,0,0,0,0,0,1333,42,1452,55,431,2612
"1135","1135",3397,1689,1708,1,1,0,323,332,328,315,303,459,427,407,0,0,0,0,1052,167,884,48,1246,2531
"1136","1136",3700,1819,1881,1,0,0,584,596,594,574,539,0,0,0,0,0,0,0,1991,437,742,68,462,2623
"1137","1137",1584,731,853,1,1,0,160,162,153,158,171,90,71,65,0,0,0,0,3,1287,230,9,55,1276
"1138","1138",2968,1458,1510,1,1,0,358,363,400,418,420,140,167,193,0,0,0,0,133,420,1835,56,524,2112
"1139","1139",5361,2704,2657,1,0,0,812,837,894,938,911,0,0,0,0,0,0,0,1389,221,2339,167,1245,3643
"1140","1140",3203,1582,1621,1,0,0,607,569,535,467,404,0,0,0,0,0,0,0,395,165,519,287,1837,568
"1141","1141",2560,605,1955,1,1,1,234,308,312,311,281,287,251,253,22,21,19,22,87,867,1526,23,57,2201
"1142","1142",2126,1085,1041,1,0,0,327,318,315,339,338,0,0,0,0,0,0,0,743,102,487,51,743,729
"1143","1143",7378,3622,3756,1,0,0,1189,1214,1281,1307,1312,0,0,0,0,0,0,0,4286,75,2677,46,294,6125
"1144","1144",1290,610,680,1,0,0,423,419,0,0,0,0,0,0,0,0,0,0,23,296,942,15,14,1043
"1145","1145",3739,1940,1799,1,1,0,363,334,342,357,338,470,466,472,0,0,0,0,275,973,2247,98,146,2551
"1146","1146",1882,914,968,1,0,0,275,265,286,306,302,0,0,0,0,0,0,0,348,519,871,34,110,1755
"1147","1147",2932,1466,1466,1,0,0,458,450,452,447,444,0,0,0,0,0,0,0,211,109,2191,26,395,2477
"1148","1148",2618,1269,1349,1,0,0,344,367,381,406,406,0,0,0,0,0,0,0,84,64,2383,15,72,2223
"1149","1149",4764,2255,2509,1,0,0,729,741,778,804,812,0,0,0,0,0,0,0,2794,75,542,118,1235,2720
"1150","1150",3393,1652,1741,1,0,0,552,543,526,536,510,0,0,0,0,0,0,0,1180,116,842,164,1091,1211
"1151","1151",1615,819,796,1,1,0,168,167,186,172,168,190,209,197,0,0,0,0,79,143,595,41,757,771
"1152","1152",690,332,358,1,0,0,105,97,97,100,105,0,0,0,0,0,0,0,36,370,254,11,19,634
"1153","1153",3981,1846,2135,1,0,0,650,627,599,600,558,0,0,0,0,0,0,0,868,42,491,89,2491,2309
"1154","1154",3665,1928,1737,1,0,0,541,549,578,611,614,0,0,0,0,0,0,0,162,2773,165,542,23,2641
"1155","1155",6658,3239,3419,1,0,0,1006,1077,1156,1253,1286,0,0,0,0,0,0,0,4406,38,1352,42,820,5757
"1156","1156",4913,2473,2440,1,0,0,752,759,783,775,774,0,0,0,0,0,0,0,1422,40,1543,91,1817,3518
"1157","1157",2185,1033,1152,1,0,0,316,347,378,407,443,0,0,0,0,0,0,0,58,1332,664,32,99,1721
"1158","1158",1769,909,860,1,1,0,165,148,182,175,156,178,175,175,0,0,0,0,27,1324,322,35,61,1589
"1159","1159",312,144,168,1,0,0,28,41,50,61,46,0,0,0,0,0,0,0,3,61,243,2,3,286
"1160","1160",4360,2187,2173,1,0,0,696,723,684,662,693,0,0,0,0,0,0,0,2421,158,1075,51,655,3474
"1161","1161",2756,1340,1416,1,1,0,250,258,262,266,263,242,261,278,0,0,0,0,62,1441,828,121,304,1944
"1162","1162",1693,795,898,1,0,0,267,261,260,254,257,0,0,0,0,0,0,0,44,1338,210,88,13,1238
"1163","1163",3576,1680,1896,1,1,0,322,350,386,419,420,426,401,411,0,0,0,0,38,3014,363,74,87,2557
"1164","1164",4344,2202,2142,1,0,0,619,643,710,740,749,0,0,0,0,0,0,0,299,1086,2781,32,146,3732
"1165","1165",796,403,393,1,0,0,129,136,134,141,132,0,0,0,0,0,0,0,217,111,437,21,10,752
"1166","1166",2631,1212,1419,1,1,0,269,277,291,279,314,284,269,230,0,0,0,0,86,1476,818,103,148,2394
"1167","1167",2868,1376,1492,1,0,0,506,446,414,403,403,0,0,0,0,0,0,0,472,85,262,123,1926,278
"1168","1168",2598,1292,1306,1,0,0,385,397,406,410,427,0,0,0,0,0,0,0,1112,2,351,50,1083,1203
"1169","1169",1594,789,805,1,1,0,182,209,170,168,143,154,144,125,0,0,0,0,7,1126,432,14,15,1448
"1170","1170",3404,1694,1710,1,1,0,323,326,310,300,317,469,442,393,0,0,0,0,2380,130,423,204,267,2324
"1171","1171",3265,1626,1639,1,0,0,567,541,518,522,533,0,0,0,0,0,0,0,252,27,601,100,2285,1337
"1172","1172",1912,795,1117,1,0,0,288,298,286,289,292,0,0,0,0,0,0,0,666,233,378,67,568,666
"1173","1173",5215,2556,2659,1,0,0,897,891,826,822,831,0,0,0,0,0,0,0,2090,12,1418,54,1641,3522
"1174","1174",3606,1745,1861,1,0,0,610,599,579,542,509,0,0,0,0,0,0,0,2176,57,252,113,1008,911
"1175","1175",2159,1077,1082,1,0,0,315,326,364,360,334,0,0,0,0,0,0,0,97,1071,773,49,169,1847
"1176","1176",1367,596,771,1,1,0,129,140,134,139,130,151,167,179,0,0,0,0,27,413,876,3,48,1205
"1177","1177",4151,2120,2031,1,0,0,593,662,702,744,617,0,0,0,0,0,0,0,22,45,3958,5,121,3803
"1178","1178",5217,2730,2487,1,1,0,519,506,576,579,594,660,642,674,0,0,0,0,146,3691,1261,48,71,4764
"1179","1179",350,200,150,1,0,0,41,52,61,59,53,0,0,0,0,0,0,0,7,254,72,2,15,329
"1180","1180",1959,1031,928,1,0,0,296,292,287,294,302,0,0,0,0,0,0,0,1416,66,259,54,164,1222
"1181","1181",359,183,176,1,0,0,57,44,52,63,55,0,0,0,0,0,0,0,6,289,53,9,2,331
"1182","1182",3341,1723,1618,1,1,0,368,377,354,362,347,314,305,299,0,0,0,0,649,63,1610,16,1003,2548
"1183","1183",1110,544,566,1,0,0,162,149,153,182,176,0,0,0,0,0,0,0,6,105,967,4,28,1033
"1184","1184",2838,1369,1469,1,0,0,423,435,431,397,407,0,0,0,0,0,0,0,596,20,556,44,1622,1055
"1185","1185",3782,1848,1934,1,0,0,580,631,628,661,661,0,0,0,0,0,0,0,648,1652,528,237,717,2863
"1186","1186",2706,1360,1346,1,0,0,415,428,433,403,403,0,0,0,0,0,0,0,330,1274,548,35,519,2284
"1187","1187",4716,2298,2418,1,0,0,725,788,789,795,753,0,0,0,0,0,0,0,93,704,3820,85,14,4187
